segment_id,latitude,longitude,zone_no,zone_name,road_class,elevation_m,slope_degrees,distance_to_coast_km,distance_to_major_canal_m,subsidence_rate_mm_yr,soil_infiltration_rate_mm_hr,swd_pipe_diameter_mm,swd_pipe_material,theoretical_drain_capacity_cumecs,solid_waste_generated_tpd,desilting_completed_pct,chronic_blockage_flag,drain_clogging_factor_mu,effective_drain_capacity_cumecs,rainfall_24h_mm,rainfall_peak_intensity_mm_hr,surface_runoff_inflow_cumecs,is_flooded,flood_depth_cm,flood_severity_level,safe_vehicle_passage
CHN_SEG_06941,13.034252,80.254888,9,Teynampet,street,7.51,0.74,8.34,1380.3,3.6,7.8,600,RCC_Hume_NP2,0.324,540.0,78.5,0,0.383,0.2,299.0088,49.8,0.242,1,18.1,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_06942,13.030282,80.230198,9,Teynampet,street_limited,4.95,0.7,11.08,1307.1,3.6,7.8,600,RCC_Hume_NP2,0.315,540.0,78.5,0,0.383,0.194,299.0088,49.8,0.242,1,21.3,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_06943,13.023039,80.21701,10,Kodambakkam,street_limited,6.61,0.62,12.54,1044.6,3.6,7.8,600,RCC_Hume_NP2,0.296,560.0,78.5,1,0.591,0.121,299.0088,49.8,0.242,1,29.8,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_06944,12.974559,80.148613,12,Alandur,street,10.62,0.65,20.13,1399.9,3.6,12.5,600,RCC_Hume_NP2,0.303,330.0,71.0,0,0.332,0.202,299.0088,49.8,0.242,1,22.3,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_06945,13.010855,80.158245,11,Valasaravakkam,street,9.88,0.81,19.06,323.4,3.6,12.5,600,RCC_Hume_NP2,0.339,310.0,71.0,0,0.324,0.229,299.0088,49.8,0.242,1,15.1,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_06946,13.169106,80.297312,1,Thiruvottiyur,street,2.95,0.59,3.63,1340.9,4.7,4.2,600,RCC_Hume_NP2,0.289,340.0,62.0,0,0.382,0.179,299.0088,49.8,0.242,1,73.8,Severe (45-100 cm),Only Heavy Rescue Trucks
CHN_SEG_06947,13.062607,80.161024,11,Valasaravakkam,motorway,8.68,0.77,18.76,441.6,3.6,12.5,1600,RCC_Box_Culvert,4.515,310.0,71.0,0,0.324,3.052,299.0088,49.8,0.294,1,22.3,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_06948,13.048388,80.149013,11,Valasaravakkam,main,10.66,0.85,20.09,1201.6,3.6,12.5,600,RCC_Hume_NP2,0.347,310.0,71.0,0,0.324,0.235,299.0088,49.8,0.242,1,13.5,Minor (1-15 cm),All Vehicles Safe (Caution)
CHN_SEG_06949,13.025843,80.216342,10,Kodambakkam,street,6.32,0.68,12.62,1164.6,3.6,7.8,600,RCC_Hume_NP2,0.31,560.0,78.5,0,0.391,0.189,299.0088,49.8,0.242,1,24.8,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_06950,13.036198,80.253608,9,Teynampet,street,7.69,0.75,8.48,1396.5,3.6,7.8,600,RCC_Hume_NP2,0.326,540.0,78.5,0,0.383,0.201,299.0088,49.8,0.242,1,19.2,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_06951,13.11433,80.167424,7,Ambattur,street,12.91,1.15,18.05,1075.8,3.6,12.5,600,RCC_Hume_NP2,0.404,390.0,71.0,0,0.357,0.26,299.0088,49.8,0.242,1,21.6,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_06952,13.121804,80.253885,6,Thiru-Vi-Ka Nagar,street,5.02,0.67,8.45,674.5,3.6,12.5,600,RCC_Hume_NP2,0.308,420.0,71.0,0,0.37,0.194,299.0088,49.8,0.242,1,13.3,Minor (1-15 cm),All Vehicles Safe (Caution)
CHN_SEG_06953,12.891224,80.08457,15,Sholinganallur,major_rail,2.62,0.4,27.24,713.4,4.7,4.2,600,RCC_Hume_NP2,0.238,290.0,71.0,0,0.316,0.163,299.0088,49.8,0.242,1,80.7,Severe (45-100 cm),Only Heavy Rescue Trucks
CHN_SEG_06954,13.029702,80.208027,10,Kodambakkam,street,6.35,0.74,13.54,1292.0,3.6,7.8,600,RCC_Hume_NP2,0.324,560.0,78.5,0,0.391,0.197,299.0088,49.8,0.242,1,20.7,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_06955,13.096911,80.200181,8,Annanagar,street,9.7,0.71,14.41,1378.2,3.6,12.5,600,RCC_Hume_NP2,0.317,430.0,78.5,0,0.337,0.21,299.0088,49.8,0.242,1,21.0,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_06956,13.032127,80.217809,10,Kodambakkam,street,6.01,0.77,12.45,1347.7,3.6,7.8,600,RCC_Hume_NP2,0.33,560.0,78.5,1,0.591,0.135,299.0088,49.8,0.242,1,29.8,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_06957,13.158756,80.273076,2,Manali,service,6.27,0.69,6.32,1364.4,3.6,12.5,600,RCC_Hume_NP2,0.313,220.0,71.0,0,0.287,0.223,299.0088,49.8,0.242,1,22.6,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_06958,13.037408,80.249588,9,Teynampet,street_limited,7.58,0.75,8.93,1399.9,3.6,7.8,600,RCC_Hume_NP2,0.326,540.0,78.5,0,0.383,0.201,299.0088,49.8,0.242,1,18.5,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_06959,13.060883,80.17819,11,Valasaravakkam,street,9.42,0.74,16.85,554.4,3.6,12.5,600,RCC_Hume_NP2,0.324,310.0,71.0,0,0.324,0.219,299.0088,49.8,0.242,1,17.9,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_06960,12.888709,80.230568,15,Sholinganallur,street,1.29,0.44,11.04,556.7,4.7,4.2,600,RCC_Hume_NP2,0.25,290.0,71.0,0,0.316,0.171,299.0088,49.8,0.242,1,117.9,Catastrophic (>100 cm),Impasse / Completely Submerged
CHN_SEG_06961,13.014363,80.172753,11,Valasaravakkam,service,11.67,0.74,17.45,556.1,3.6,12.5,600,RCC_Hume_NP2,0.324,310.0,71.0,0,0.324,0.219,299.0088,49.8,0.242,1,19.6,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_06962,13.032825,80.225357,10,Kodambakkam,street_limited,6.26,0.78,11.62,1360.1,3.6,7.8,600,RCC_Hume_NP2,0.332,560.0,78.5,0,0.391,0.202,299.0088,49.8,0.242,1,21.2,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_06963,12.917296,80.233325,15,Sholinganallur,street,2.88,0.49,10.73,1350.2,4.7,4.2,600,RCC_Hume_NP2,0.263,290.0,71.0,0,0.316,0.18,299.0088,49.8,0.242,1,73.4,Severe (45-100 cm),Only Heavy Rescue Trucks
CHN_SEG_06964,13.058623,80.222731,10,Kodambakkam,street_limited,9.58,0.53,11.91,695.8,3.6,7.8,600,RCC_Hume_NP2,0.274,560.0,78.5,0,0.391,0.167,299.0088,49.8,0.242,1,24.8,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_06965,13.018452,80.191137,12,Alandur,street,10.44,0.56,15.41,805.4,3.6,12.5,600,RCC_Hume_NP2,0.282,330.0,71.0,0,0.332,0.188,299.0088,49.8,0.242,1,23.3,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_06966,13.01413,80.184834,12,Alandur,street,10.66,0.64,16.11,541.1,3.6,12.5,600,RCC_Hume_NP2,0.301,330.0,71.0,0,0.332,0.201,299.0088,49.8,0.242,1,22.6,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_06967,12.96964,80.255298,14,Perungudi,street,3.56,0.45,8.29,1354.1,4.7,4.2,600,RCC_Hume_NP2,0.252,370.0,71.0,0,0.349,0.164,299.0088,49.8,0.242,1,23.7,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_06968,13.015429,80.22821,13,Adyar,street,3.31,0.41,11.3,623.7,3.6,7.8,600,RCC_Hume_NP2,0.241,450.0,71.0,0,0.383,0.149,299.0088,49.8,0.242,1,63.7,Severe (45-100 cm),Only Heavy Rescue Trucks
CHN_SEG_06969,12.975858,80.131541,12,Alandur,street,10.55,0.62,22.03,1398.0,3.6,12.5,600,RCC_Hume_NP2,0.296,330.0,71.0,0,0.332,0.198,299.0088,49.8,0.242,1,21.9,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_06970,13.059571,80.205221,10,Kodambakkam,street,8.88,0.56,13.85,637.4,3.6,7.8,600,RCC_Hume_NP2,0.282,560.0,78.5,0,0.391,0.172,299.0088,49.8,0.242,1,24.8,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_06971,13.038226,80.169422,11,Valasaravakkam,street,10.65,0.95,17.82,1399.3,3.6,12.5,600,RCC_Hume_NP2,0.367,310.0,71.0,0,0.324,0.248,299.0088,49.8,0.242,1,13.5,Minor (1-15 cm),All Vehicles Safe (Caution)
CHN_SEG_06972,12.920273,80.130447,15,Sholinganallur,street,3.94,0.5,22.15,1280.4,4.7,4.2,600,RCC_Hume_NP2,0.266,290.0,71.0,0,0.316,0.182,299.0088,49.8,0.242,1,22.9,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_06973,13.093635,80.10845,7,Ambattur,main,13.22,0.92,24.59,1319.7,3.6,12.5,600,RCC_Hume_NP2,0.361,390.0,71.0,0,0.357,0.232,299.0088,49.8,0.242,1,19.7,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_06974,13.038169,80.204199,10,Kodambakkam,main,6.0,0.8,13.96,1399.5,3.6,7.8,600,RCC_Hume_NP2,0.337,560.0,78.5,0,0.391,0.205,299.0088,49.8,0.242,1,22.8,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_06975,12.921238,80.096643,12,Alandur,street,9.31,0.85,25.9,1251.6,3.6,12.5,600,RCC_Hume_NP2,0.347,330.0,71.0,0,0.332,0.232,299.0088,49.8,0.242,1,14.5,Minor (1-15 cm),All Vehicles Safe (Caution)
CHN_SEG_06976,13.041132,80.184008,11,Valasaravakkam,street,9.01,0.94,16.21,1378.3,3.6,12.5,600,RCC_Hume_NP2,0.365,310.0,71.0,0,0.324,0.247,299.0088,49.8,0.242,1,20.3,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_06977,12.98075,80.177938,12,Alandur,street,7.58,0.6,16.88,1338.0,3.6,12.5,600,RCC_Hume_NP2,0.291,330.0,71.0,0,0.332,0.194,299.0088,49.8,0.242,1,19.9,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_06978,13.040455,80.17863,11,Valasaravakkam,street,9.47,0.94,16.8,1385.9,3.6,12.5,600,RCC_Hume_NP2,0.365,310.0,71.0,0,0.324,0.247,299.0088,49.8,0.242,1,17.6,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_06979,13.124364,80.051973,7,Ambattur,main,13.57,1.09,30.86,512.3,3.6,12.5,600,RCC_Hume_NP2,0.393,390.0,71.0,0,0.357,0.253,299.0088,49.8,0.242,1,17.6,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_06980,13.035765,80.224662,10,Kodambakkam,street_limited,6.55,0.8,11.69,1394.1,3.6,7.8,600,RCC_Hume_NP2,0.337,560.0,78.5,0,0.391,0.205,299.0088,49.8,0.242,1,19.5,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_06981,13.02146,80.201667,12,Alandur,street_limited,9.26,0.63,14.24,967.9,3.6,12.5,600,RCC_Hume_NP2,0.299,330.0,71.0,0,0.332,0.2,299.0088,49.8,0.242,1,14.2,Minor (1-15 cm),All Vehicles Safe (Caution)
CHN_SEG_06982,12.94167,80.247627,14,Perungudi,street,2.1,0.3,9.14,118.3,4.7,4.2,600,RCC_Hume_NP2,0.206,370.0,71.0,0,0.349,0.134,299.0088,49.8,0.242,1,96.4,Severe (45-100 cm),Only Heavy Rescue Trucks
CHN_SEG_06983,12.982049,80.143962,12,Alandur,street,10.12,0.63,20.65,1308.5,3.6,12.5,600,RCC_Hume_NP2,0.299,330.0,71.0,0,0.332,0.2,299.0088,49.8,0.242,1,19.3,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_06984,13.033645,80.215478,10,Kodambakkam,street,6.02,0.79,12.71,1372.6,3.6,7.8,600,RCC_Hume_NP2,0.334,560.0,78.5,1,0.591,0.137,299.0088,49.8,0.242,1,29.8,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_06985,13.111506,80.275428,4,Tondiarpet,street_limited,3.34,0.63,6.06,1191.2,4.7,4.2,600,RCC_Hume_NP2,0.299,410.0,62.0,0,0.411,0.176,299.0088,49.8,0.242,1,63.9,Severe (45-100 cm),Only Heavy Rescue Trucks
CHN_SEG_06986,13.040847,80.167174,11,Valasaravakkam,street,10.38,0.94,18.07,1381.7,3.6,12.5,600,RCC_Hume_NP2,0.365,310.0,71.0,0,0.324,0.247,299.0088,49.8,0.242,1,12.1,Minor (1-15 cm),All Vehicles Safe (Caution)
CHN_SEG_06987,12.961437,80.20944,14,Perungudi,street,1.99,0.54,13.38,1099.9,4.7,4.2,600,RCC_Hume_NP2,0.277,370.0,71.0,0,0.349,0.18,299.0088,49.8,0.242,1,99.5,Severe (45-100 cm),Only Heavy Rescue Trucks
CHN_SEG_06988,13.082728,80.187776,8,Annanagar,street,12.77,0.97,15.79,885.9,3.6,12.5,600,RCC_Hume_NP2,0.371,430.0,78.5,0,0.337,0.246,299.0088,49.8,0.242,1,21.4,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_06989,12.977962,80.181749,12,Alandur,street,7.69,0.57,16.46,1382.3,3.6,12.5,600,RCC_Hume_NP2,0.284,330.0,71.0,0,0.332,0.19,299.0088,49.8,0.242,1,23.3,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_06990,13.026606,80.210374,10,Kodambakkam,street,6.58,0.69,13.28,1193.4,3.6,7.8,600,RCC_Hume_NP2,0.313,560.0,78.5,0,0.391,0.191,299.0088,49.8,0.242,1,24.8,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_06991,13.132738,80.209124,3,Madhavaram,main,8.92,0.67,13.42,61.6,3.6,12.5,600,RCC_Hume_NP2,0.308,280.0,71.0,0,0.312,0.212,299.0088,49.8,0.242,1,22.3,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_06992,12.968918,80.206485,12,Alandur,street,7.32,0.76,13.71,1340.3,3.6,12.5,600,RCC_Hume_NP2,0.328,330.0,71.0,0,0.332,0.219,299.0088,49.8,0.242,1,21.5,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_06993,12.974948,80.222178,14,Perungudi,street,1.66,0.34,11.97,1399.9,4.7,4.2,600,RCC_Hume_NP2,0.219,370.0,71.0,0,0.349,0.143,299.0088,49.8,0.242,1,108.7,Catastrophic (>100 cm),Impasse / Completely Submerged
CHN_SEG_06994,12.93141,80.241273,15,Sholinganallur,street,3.66,0.38,9.85,787.7,4.7,4.2,600,RCC_Hume_NP2,0.232,290.0,71.0,0,0.316,0.159,299.0088,49.8,0.242,1,22.9,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_06995,12.988827,80.256548,13,Adyar,street,5.39,0.57,8.15,1068.6,3.6,7.8,600,RCC_Hume_NP2,0.284,450.0,71.0,1,0.583,0.118,299.0088,49.8,0.242,1,29.6,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_06996,13.018583,80.193787,12,Alandur,main,10.29,0.56,15.12,812.8,3.6,12.5,600,RCC_Hume_NP2,0.282,330.0,71.0,0,0.332,0.188,299.0088,49.8,0.242,1,23.3,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_06997,13.085082,80.225037,8,Annanagar,street,9.64,0.94,11.65,1007.1,3.6,12.5,600,RCC_Hume_NP2,0.365,430.0,78.5,0,0.337,0.242,299.0088,49.8,0.242,1,21.3,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_06998,13.029355,80.181806,11,Valasaravakkam,street,11.11,0.89,16.45,1282.4,3.6,12.5,600,RCC_Hume_NP2,0.355,310.0,71.0,0,0.324,0.24,299.0088,49.8,0.242,1,16.3,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_06999,13.071149,80.214402,8,Annanagar,street_limited,12.59,0.97,12.83,148.4,3.6,12.5,600,RCC_Hume_NP2,0.371,430.0,78.5,0,0.337,0.246,299.0088,49.8,0.242,1,20.3,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_07000,13.04056,80.202067,10,Kodambakkam,main,6.02,0.79,14.2,1384.8,3.6,7.8,600,RCC_Hume_NP2,0.334,560.0,78.5,0,0.391,0.203,299.0088,49.8,0.242,1,22.7,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_07001,13.071021,80.236174,10,Kodambakkam,street,7.45,0.77,10.41,139.5,3.6,7.8,600,RCC_Hume_NP2,0.33,560.0,78.5,0,0.391,0.201,299.0088,49.8,0.242,1,14.1,Minor (1-15 cm),All Vehicles Safe (Caution)
CHN_SEG_07002,13.050199,80.179566,11,Valasaravakkam,street,8.6,0.81,16.7,1131.7,3.6,12.5,600,RCC_Hume_NP2,0.339,310.0,71.0,0,0.324,0.229,299.0088,49.8,0.242,1,22.8,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_07003,12.959864,80.20432,12,Alandur,street,8.81,0.85,13.95,1028.5,3.6,12.5,600,RCC_Hume_NP2,0.347,330.0,71.0,0,0.332,0.232,299.0088,49.8,0.242,1,12.6,Minor (1-15 cm),All Vehicles Safe (Caution)
CHN_SEG_07004,12.972209,80.253198,14,Perungudi,street,3.8,0.4,8.53,1388.5,4.7,4.2,600,RCC_Hume_NP2,0.238,370.0,71.0,0,0.349,0.155,299.0088,49.8,0.242,1,23.7,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_07005,13.023331,80.276826,13,Adyar,street,5.22,0.47,5.9,1058.1,3.6,7.8,600,RCC_Hume_NP2,0.258,450.0,71.0,0,0.383,0.159,299.0088,49.8,0.242,1,24.6,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_07006,13.020945,80.215092,12,Alandur,street_limited,8.17,0.62,12.75,941.5,3.6,12.5,600,RCC_Hume_NP2,0.296,330.0,71.0,0,0.332,0.198,299.0088,49.8,0.242,1,16.4,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_07007,13.016746,80.148723,11,Valasaravakkam,street,10.08,0.68,20.12,704.9,3.6,12.5,600,RCC_Hume_NP2,0.31,310.0,71.0,0,0.324,0.21,299.0088,49.8,0.242,1,13.9,Minor (1-15 cm),All Vehicles Safe (Caution)
CHN_SEG_07008,13.024379,80.240511,9,Teynampet,street,4.89,0.6,9.93,1104.7,3.6,7.8,600,RCC_Hume_NP2,0.291,540.0,78.5,0,0.383,0.18,299.0088,49.8,0.242,1,24.6,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_07009,13.036413,80.106476,11,Valasaravakkam,street,9.82,0.95,24.81,1397.5,3.6,12.5,600,RCC_Hume_NP2,0.367,310.0,71.0,0,0.324,0.248,299.0088,49.8,0.242,1,15.5,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_07010,12.968516,80.195029,12,Alandur,street,8.11,0.77,14.98,1331.9,3.6,12.5,600,RCC_Hume_NP2,0.33,330.0,71.0,1,0.532,0.154,299.0088,49.8,0.242,1,28.3,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_07011,13.024567,80.256795,9,Teynampet,street,6.01,0.6,8.13,1112.7,3.6,7.8,600,RCC_Hume_NP2,0.291,540.0,78.5,0,0.383,0.18,299.0088,49.8,0.242,1,24.6,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_07012,13.038629,80.271075,9,Teynampet,street_limited,8.23,0.75,6.54,1398.2,3.6,7.8,600,RCC_Hume_NP2,0.326,540.0,78.5,0,0.383,0.201,299.0088,49.8,0.242,1,22.4,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_07013,13.089003,80.276254,5,Royapuram,street_limited,3.86,0.42,5.97,1177.2,3.6,4.2,600,RCC_Hume_NP2,0.244,480.0,62.0,0,0.44,0.137,299.0088,49.8,0.242,1,26.0,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_07014,13.043701,80.278338,9,Teynampet,service,7.25,0.72,5.73,1335.6,3.6,7.8,600,RCC_Hume_NP2,0.319,540.0,78.5,0,0.383,0.197,299.0088,49.8,0.242,1,16.5,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_07015,13.029156,80.200369,11,Valasaravakkam,street,9.54,0.88,14.39,1276.8,3.6,12.5,600,RCC_Hume_NP2,0.353,310.0,71.0,0,0.324,0.239,299.0088,49.8,0.242,1,17.2,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_07016,13.084429,80.251251,6,Thiru-Vi-Ka Nagar,street_limited,3.44,0.65,8.74,974.8,3.6,12.5,600,RCC_Hume_NP2,0.303,420.0,71.0,0,0.37,0.191,299.0088,49.8,0.242,1,59.6,Severe (45-100 cm),Only Heavy Rescue Trucks
CHN_SEG_07017,12.975889,80.244518,14,Perungudi,street_limited,3.7,0.32,9.49,1397.8,4.7,4.2,600,RCC_Hume_NP2,0.213,370.0,71.0,0,0.349,0.139,299.0088,49.8,0.242,1,23.7,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_07018,13.117099,80.265308,4,Tondiarpet,street_limited,3.24,0.65,7.18,941.8,4.7,4.2,600,RCC_Hume_NP2,0.303,410.0,62.0,0,0.411,0.178,299.0088,49.8,0.242,1,66.7,Severe (45-100 cm),Only Heavy Rescue Trucks
CHN_SEG_07019,13.025913,80.200503,12,Alandur,street,8.57,0.73,14.37,1167.3,3.6,12.5,600,RCC_Hume_NP2,0.321,330.0,71.0,0,0.332,0.214,299.0088,49.8,0.242,1,14.0,Minor (1-15 cm),All Vehicles Safe (Caution)
CHN_SEG_07020,13.054393,80.18183,11,Valasaravakkam,street,8.84,0.72,16.45,935.3,3.6,12.5,600,RCC_Hume_NP2,0.319,310.0,71.0,0,0.324,0.216,299.0088,49.8,0.242,1,21.3,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_07021,13.044249,80.188372,11,Valasaravakkam,street,8.62,0.91,15.72,1323.6,3.6,12.5,600,RCC_Hume_NP2,0.359,310.0,71.0,0,0.324,0.243,299.0088,49.8,0.242,1,22.7,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_07022,12.90157,80.06779,15,Sholinganallur,street,2.27,0.23,29.11,1215.8,4.7,4.2,600,RCC_Hume_NP2,0.18,290.0,71.0,0,0.316,0.123,299.0088,49.8,0.242,1,90.5,Severe (45-100 cm),Only Heavy Rescue Trucks
CHN_SEG_07023,12.996173,80.196523,12,Alandur,street,9.17,0.85,14.82,672.5,3.6,12.5,600,RCC_Hume_NP2,0.347,330.0,71.0,0,0.332,0.232,299.0088,49.8,0.242,1,13.6,Minor (1-15 cm),All Vehicles Safe (Caution)
CHN_SEG_07024,12.974143,80.142109,12,Alandur,street,10.7,0.66,20.86,1399.3,3.6,12.5,600,RCC_Hume_NP2,0.306,330.0,71.0,0,0.332,0.204,299.0088,49.8,0.242,1,22.8,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_07025,13.005176071428574,80.20912892857143,12,Alandur,main,10.69,0.81,13.42,71.2,3.6,12.5,600,RCC_Hume_NP2,0.339,330.0,71.0,0,0.332,0.226,299.0088,49.8,0.242,1,22.7,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_07026,13.031618,80.160656,11,Valasaravakkam,street,12.1,0.92,18.8,1337.6,3.6,12.5,600,RCC_Hume_NP2,0.361,310.0,71.0,0,0.324,0.244,299.0088,49.8,0.242,1,22.2,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_07027,12.963677,80.202888,12,Alandur,street,8.26,0.83,14.11,1189.8,3.6,12.5,600,RCC_Hume_NP2,0.343,330.0,71.0,1,0.532,0.161,299.0088,49.8,0.242,1,28.3,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_07028,12.981331,80.225332,14,Perungudi,street,2.99,0.31,11.62,1325.5,4.7,4.2,600,RCC_Hume_NP2,0.21,370.0,71.0,0,0.349,0.137,299.0088,49.8,0.242,1,71.5,Severe (45-100 cm),Only Heavy Rescue Trucks
CHN_SEG_07029,13.026789,80.261671,9,Teynampet,main,6.84,0.64,7.58,1200.1,3.6,7.8,600,RCC_Hume_NP2,0.301,540.0,78.5,0,0.383,0.186,299.0088,49.8,0.242,1,24.6,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_07030,13.111553,80.228578,6,Thiru-Vi-Ka Nagar,street,6.0,0.68,11.26,1189.4,3.6,12.5,600,RCC_Hume_NP2,0.31,420.0,71.0,0,0.37,0.195,299.0088,49.8,0.242,1,19.2,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_07031,13.047599,80.244872,9,Teynampet,main,8.28,0.66,9.45,1229.0,3.6,7.8,600,RCC_Hume_NP2,0.306,540.0,78.5,1,0.583,0.128,299.0088,49.8,0.242,1,29.6,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_07032,13.084199,80.210173,8,Annanagar,street,10.82,0.95,13.3,963.1,3.6,12.5,600,RCC_Hume_NP2,0.367,430.0,78.5,0,0.337,0.243,299.0088,49.8,0.242,1,14.3,Minor (1-15 cm),All Vehicles Safe (Caution)
CHN_SEG_07033,12.954853,80.127748,12,Alandur,street,7.27,0.83,22.45,760.9,3.6,12.5,600,RCC_Hume_NP2,0.343,330.0,71.0,0,0.332,0.229,299.0088,49.8,0.242,1,21.8,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_07034,12.911612,80.19229,15,Sholinganallur,street,1.1,0.44,15.29,1399.8,4.7,4.2,600,RCC_Hume_NP2,0.25,290.0,71.0,0,0.316,0.171,299.0088,49.8,0.242,1,123.3,Catastrophic (>100 cm),Impasse / Completely Submerged
CHN_SEG_07035,13.086406,80.222178,8,Annanagar,street,9.65,0.92,11.97,1069.2,3.6,12.5,600,RCC_Hume_NP2,0.361,430.0,78.5,0,0.337,0.239,299.0088,49.8,0.242,1,21.3,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
